iid;title;year;Animation;Adventure;Children;Comedy;Fantasy;Romance;Drama;Action;Crime;Thriller;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
678;Fear and Loathing in Las Vegas;1990;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
679;Opposite of Sex;1990;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
680;Perfect Murder;1990;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
681;Six Days Seven Nights;1990;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
682;Can't Hardly Wait;1990;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
683;Mulan;1990;True;True;True;True;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
684;X-Files: Fight the Future;1990;False;False;False;False;False;False;False;True;True;True;False;True;True;False;False;False;False;False;False;False;;;
685;Dr. Dolittle;1990;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
686;Out of Sight;1990;False;False;False;True;False;True;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
687;Buffalo '66;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
688;Armageddon;1990;False;False;False;False;False;True;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
689;Lethal Weapon 4;1990;False;False;False;True;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
690;Small Soldiers;1990;True;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
691;Pi;1990;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;;;
692;There's Something About Mary;1990;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
693;From Here to Eternity;1950;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
694;On the Waterfront;1950;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
695;West Side Story;1960;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
696;In the Heat of the Night;1960;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
697;Midnight Cowboy;1960;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
698;French Connection;1970;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
699;Rocky;1970;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
700;Kramer vs. Kramer;1970;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
701;Ordinary People;1980;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
702;Chariots of Fire;1980;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
703;Terms of Endearment;1980;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
704;Out of Africa;1980;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
705;Last Emperor;1980;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
706;Rain Man;1980;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
707;Driving Miss Daisy;1980;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
708;Take the Money and Run;1960;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
709;Repo Man;1980;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
710;Labyrinth;1980;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
711;Breakfast Club;1980;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
712;Nightmare on Elm Street 3: Dream Warriors;1980;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
713;Friday the 13th;1980;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;;;
714;Halloween;1970;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
715;Child's Play;1980;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
716;Poltergeist;1980;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
717;Exorcist;1970;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;;;
718;Lethal Weapon;1980;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
719;Lethal Weapon 2;1980;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
720;Lethal Weapon 3;1990;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
721;Gremlins;1980;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
722;Gremlins 2: The New Batch;1990;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
723;Goonies;1980;False;True;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
724;Mask of Zorro;1990;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
725;Soylent Green;1970;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;False;False;False;False;;;
726;Metropolis;1950;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
727;Back to the Future Part II;1980;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
728;Back to the Future Part III;1990;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;;;
729;Poseidon Adventure;1970;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
730;Bambi;1950;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
731;Seven Samurai;1950;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
732;Dangerous Liaisons;1980;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
733;Dune;1980;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
734;Godfather: Part III;1990;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;;;
735;Saving Private Ryan;1990;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;;;
736;Flight of the Navigator;1980;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
737;Hocus Pocus;1990;False;False;True;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
738;Honey, I Blew Up the Kid;1990;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
739;Honey, I Shrunk the Kids;1980;False;True;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
740;Negotiator;1990;False;False;False;False;False;False;True;True;True;True;False;True;False;False;False;False;False;False;False;False;;;
741;Parent Trap;1990;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
